77	45_D04_her2mb_br223m2-1.nd2:0173-1277	106.898	1100.845	514.000	6756.000	145.678
78	45_D04_her2mb_br223m2-1.nd2:0206-1363	81.969	1014.298	523.000	1906.000	115.208
79	45_D04_her2mb_br223m2-1.nd2:0195-1501	139.010	1165.620	511.000	3433.000	194.161
80	45_D04_her2mb_br223m2-1.nd2:0221-1560	351.538	1277.023	529.000	3419.000	483.890
81	45_D04_her2mb_br223m2-1.nd2:0334-2119	146.615	875.933	533.000	1799.210	206.021
82	45_D04_her2mb_br223m2-1.nd2:0368-2181	308.018	837.725	520.400	2384.439	448.275
83	45_D04_her2mb_br223m2-1.nd2:0414-2467	57.885	833.787	537.200	1868.000	83.909
84	45_D04_her2mb_br223m2-1.nd2:0469-2282	224.782	1034.336	519.000	2443.000	316.087
85	45_D04_her2mb_br223m2-1.nd2:0481-2508	50.703	1331.100	575.000	3969.000	73.065
86	45_D04_her2mb_br223m2-1.nd2:0538-2902	191.402	805.467	545.950	2268.914	281.740
87	45_D04_her2mb_br223m2-1.nd2:0524-2412	166.474	731.867	517.000	2161.205	245.307
88	45_D04_her2mb_br223m2-1.nd2:0130-0151	131.827	1112.394	528.214	2277.000	180.948
89	45_D04_her2mb_br223m2-1.nd2:0279-1390	119.574	987.319	529.980	2921.000	165.267
90	45_D04_her2mb_br223m2-1.nd2:0324-1699	157.601	945.945	495.000	2895.000	224.430
91	45_D04_her2mb_br223m2-1.nd2:0328-1628	214.641	1554.637	543.000	3979.822	292.602
92	45_D04_her2mb_br223m2-1.nd2:0894-3291	156.333	1900.060	609.087	6486.210	209.043
93	45_D04_her2mb_br223m2-1.nd2:0911-3492	174.079	977.587	519.000	4737.000	226.782
94	45_D04_her2mb_br223m2-1.nd2:0877-2763	258.161	907.645	489.000	3483.000	326.675
95	45_D04_her2mb_br223m2-1.nd2:0844-2850	273.794	913.142	480.000	4316.702	347.899
96	45_D04_her2mb_br223m2-1.nd2:0675-2988	189.712	1240.062	486.000	4388.000	260.440
97	45_D04_her2mb_br223m2-1.nd2:0303-0236	88.730	912.329	601.000	2279.880	126.328
98	45_D04_her2mb_br223m2-1.nd2:0371-0181	172.811	898.619	508.000	2133.390	238.034
99	45_D04_her2mb_br223m2-1.nd2:0434-0325	139.010	1089.187	518.000	2873.000	190.117
100	45_D04_her2mb_br223m2-1.nd2:0331-0676	196.050	936.218	539.000	2327.810	268.417
101	45_D04_her2mb_br223m2-1.nd2:0613-0987	237.880	1098.628	497.000	6037.333	312.460
102	45_D04_her2mb_br223m2-1.nd2:0392-1561	235.345	1213.788	546.800	4238.080	331.239
103	45_D04_her2mb_br223m2-1.nd2:0303-1750	117.884	1003.905	534.470	2208.000	168.056
104	45_D04_her2mb_br223m2-1.nd2:0528-2181	228.162	921.327	530.000	2463.000	321.682
105	45_D04_her2mb_br223m2-1.nd2:0416-2021	122.109	734.754	494.000	1796.260	171.777
106	45_D04_her2mb_br223m2-1.nd2:0446-2236	64.223	1219.892	558.700	1970.598	86.952
107	45_D04_her2mb_br223m2-1.nd2:0351-1300	278.442	736.806	489.000	8887.080	388.816
108	45_D04_her2mb_br223m2-1.nd2:0524-1919	147.038	729.894	497.000	1618.540	212.137
109	45_D04_her2mb_br223m2-1.nd2:0378-1270	172.389	1122.498	533.000	2880.000	248.848
110	45_D04_her2mb_br223m2-1.nd2:0537-2094	128.447	694.717	519.000	1852.600	178.792
111	45_D04_her2mb_br223m2-1.nd2:0651-2387	152.108	692.776	500.600	2590.420	219.669
112	45_D04_her2mb_br223m2-1.nd2:0404-0301	230.697	1068.787	495.620	3033.043	331.302
113	45_D04_her2mb_br223m2-1.nd2:0354-0631	128.024	1129.266	521.000	3329.800	180.668
114	45_D04_her2mb_br223m2-1.nd2:0363-0554	225.627	737.093	530.000	1430.000	324.459
115	45_D04_her2mb_br223m2-1.nd2:0391-0612	155.488	813.718	511.000	2665.000	220.247
116	45_D04_her2mb_br223m2-1.nd2:0433-1288	90.420	830.974	533.960	1525.320	127.662
117	45_D04_her2mb_br223m2-1.nd2:0499-1531	100.138	1098.252	543.280	6064.000	142.019
118	45_D04_her2mb_br223m2-1.nd2:0564-1903	103.518	697.819	509.000	986.660	148.116
119	45_D04_her2mb_br223m2-1.nd2:0556-1811	116.616	992.153	502.000	3093.096	161.188
120	45_D04_her2mb_br223m2-1.nd2:0637-2154	97.602	864.198	502.000	3328.000	140.105
121	45_D04_her2mb_br223m2-1.nd2:0664-2364	48.167	1050.921	626.000	1667.000	69.125
122	45_D04_her2mb_br223m2-1.nd2:0764-2762	203.655	1012.358	504.000	2882.840	294.458
123	45_D04_her2mb_br223m2-1.nd2:0807-3008	232.809	1593.366	489.000	7312.520	352.677
124	45_D04_her2mb_br223m2-1.nd2:0837-3439	122.531	782.402	472.000	1702.010	184.307
125	45_D04_her2mb_br223m2-1.nd2:0391-1123	179.572	1167.631	535.000	3218.578	248.692
126	45_D04_her2mb_br223m2-1.nd2:0468-1162	124.221	1001.552	514.000	3335.500	176.788
127	45_D04_her2mb_br223m2-1.nd2:0449-1248	219.289	738.859	516.000	2210.000	315.000
