 ,Label,Area,Mean,Min,Max,Length
219,38_D11_her2mb_br223-1.nd2:1663-0126,117.033,1600.683,462.000,3235.000,161.799
220,38_D11_her2mb_br223-1.nd2:1694-0017,103.090,815.737,463.000,2183.000,149.862
221,38_D11_her2mb_br223-1.nd2:1420-0464,405.178,935.899,486.884,3800.240,536.563
222,38_D11_her2mb_br223-1.nd2:1259-1215,327.438,796.145,490.000,4316.000,428.305
223,38_D11_her2mb_br223-1.nd2:1005-1587,220.968,1301.281,532.000,2512.870,295.051
224,38_D11_her2mb_br223-1.nd2:1530-0115,145.763,740.698,486.770,2338.000,189.186
225,38_D11_her2mb_br223-1.nd2:1705-0326,249.698,1173.751,512.850,3353.000,367.623
226,38_D11_her2mb_br223-1.nd2:1089-2189,224.348,1119.110,510.000,3604.000,279.785
227,38_D11_her2mb_br223-1.nd2:1022-2821,174.493,1316.717,514.000,4987.000,215.959
228,38_D11_her2mb_br223-1.nd2:1656-0363,157.593,1259.472,518.000,3509.000,201.851
229,38_D11_her2mb_br223-1.nd2:1673-0977,193.083,951.505,482.340,3884.690,272.150
230,38_D11_her2mb_br223-1.nd2:0935-1317,60.840,796.679,515.000,1273.400,79.146
231,38_D11_her2mb_br223-1.nd2:0682-1806,85.768,1254.758,594.000,3210.000,109.303
232,38_D11_her2mb_br223-1.nd2:0933-0589,97.598,615.981,490.000,1455.000,134.300
233,38_D11_her2mb_br223-1.nd2:0962-0651,66.332,649.132,507.000,1078.000,89.834
234,38_D11_her2mb_br223-1.nd2:0614-1804,44.363,1112.682,545.000,3195.380,54.283
235,38_D11_her2mb_br223-1.nd2:0834-3375,95.908,833.679,525.880,1522.000,123.699
236,38_D11_her2mb_br223-1.nd2:0676-3569,47.743,1708.235,572.000,4237.000,60.994
237,38_D11_her2mb_br223-1.nd2:0709-3454,98.020,1911.683,692.000,3860.121,121.504
238,38_D11_her2mb_br223-1.nd2:0614-1898,209.983,1122.647,547.000,4421.000,265.909
239,38_D11_her2mb_br223-1.nd2:0672-1891,213.785,873.020,509.830,3044.260,278.902
240,38_D11_her2mb_br223-1.nd2:0754-1818,65.910,848.287,541.000,2244.966,85.159
241,38_D11_her2mb_br223-1.nd2:0986-1716,192.660,709.815,528.532,3483.000,242.704
242,38_D11_her2mb_br223-1.nd2:1718-0443,320.678,1401.543,493.000,6327.800,416.715
243,38_D11_her2mb_br223-1.nd2:0474-2715,96.752,1051.755,529.000,2911.000,132.353
244,38_D11_her2mb_br223-1.nd2:2109-0168,155.480,1229.587,485.000,2899.460,225.251
245,38_D11_her2mb_br223-1.nd2:1883-0250,244.205,1040.452,486.000,5353.000,345.292
246,38_D11_her2mb_br223-1.nd2:1796-0315,138.580,1929.237,520.000,6344.000,185.754
247,38_D11_her2mb_br223-1.nd2:1888-0131,62.530,1522.319,518.600,2856.000,88.961
248,38_D11_her2mb_br223-1.nd2:1780-0158,122.525,913.214,537.000,1753.080,173.830
249,38_D11_her2mb_br223-1.nd2:1654-0965,300.398,1665.539,495.000,7867.089,391.481
250,38_D11_her2mb_br223-1.nd2:0659-3397,102.668,1743.416,542.000,3981.110,133.487
251,38_D11_her2mb_br223-1.nd2:0547-3506,75.628,1139.990,544.880,4227.000,99.086
252,38_D11_her2mb_br223-1.nd2:0777-3309,409.825,1096.068,489.000,5188.000,507.871
253,38_D11_her2mb_br223-1.nd2:1082-2983,246.740,1163.965,489.000,4111.120,318.241
254,38_D11_her2mb_br223-1.nd2:0949-3270,384.053,1245.288,524.807,3688.000,517.961
255,38_D11_her2mb_br223-1.nd2:0744-2360,175.760,1892.525,523.000,5436.000,215.314
256,38_D11_her2mb_br223-1.nd2:0947-1966,297.863,1111.355,526.600,7285.080,400.099
257,38_D11_her2mb_br223-1.nd2:0909-1457,112.385,961.789,554.100,1873.000,145.809
258,38_D11_her2mb_br223-1.nd2:1094-1135,371.378,1200.422,484.000,5070.000,468.376
259,38_D11_her2mb_br223-1.nd2:1490-0439,327.438,890.198,487.000,2825.000,458.743
260,38_D11_her2mb_br223-1.nd2:1511-0729,267.865,1157.998,533.000,2826.000,365.714
261,38_D11_her2mb_br223-1.nd2:1195-1155,150.410,937.449,530.006,3432.000,192.609
262,38_D11_her2mb_br223-1.nd2:1192-0917,746.558,1249.005,500.000,7052.000,996.197
263,38_D11_her2mb_br223-1.nd2:1052-1396,152.100,920.166,522.997,3678.826,207.399
264,38_D11_her2mb_br223-1.nd2:0942-1741,133.088,1150.449,530.000,1973.000,185.729
265,38_D11_her2mb_br223-1.nd2:0677-1974,62.953,1403.930,497.000,7893.760,83.149
266,38_D11_her2mb_br223-1.nd2:0807-1889,78.585,1605.804,593.533,3337.000,105.711
267,38_D11_her2mb_br223-1.nd2:1139-1606,261.528,775.778,523.000,2671.000,329.769
268,38_D11_her2mb_br223-1.nd2:1165-1572,184.210,1317.525,515.000,6491.000,233.172
269,38_D11_her2mb_br223-1.nd2:1117-1723,38.870,2609.773,879.000,4379.000,48.438
270,38_D11_her2mb_br223-1.nd2:1152-1728,126.750,1141.606,506.940,4291.220,158.748
271,38_D11_her2mb_br223-1.nd2:1305-1348,82.388,1846.942,528.000,4826.000,112.082
272,38_D11_her2mb_br223-1.nd2:1296-1468,170.268,969.851,537.000,2546.890,223.153
273,38_D11_her2mb_br223-1.nd2:1370-1268,86.612,680.589,485.000,1743.449,113.503
274,38_D11_her2mb_br223-1.nd2:1461-1054,144.918,835.643,496.167,2779.000,202.324
275,38_D11_her2mb_br223-1.nd2:1401-1120,74.360,2087.335,484.680,13493.650,96.910
276,38_D11_her2mb_br223-1.nd2:1417-1471,291.103,1255.160,460.000,5428.000,420.182
277,38_D11_her2mb_br223-1.nd2:2210-0106,91.260,849.669,479.000,2241.000,128.996
278,38_D11_her2mb_br223-1.nd2:1082-1921,207.870,922.633,530.000,2416.000,260.785
279,38_D11_her2mb_br223-1.nd2:1113-1878,63.798,1000.104,501.000,2700.780,79.609
280,38_D11_her2mb_br223-1.nd2:0862-2304,54.080,1646.706,525.000,3870.760,70.046
281,38_D11_her2mb_br223-1.nd2:1480-1142,168.578,1120.152,467.000,4115.540,235.545
282,38_D11_her2mb_br223-1.nd2:1768-0847,142.383,1040.791,508.000,3713.000,185.319
283,38_D11_her2mb_br223-1.nd2:1660-0859,233.220,988.070,512.000,5781.000,323.380
284,38_D11_her2mb_br223-1.nd2:1724-0749,195.195,1012.332,514.000,5261.000,259.141
285,38_D11_her2mb_br223-1.nd2:1915-0699,139.425,1020.767,504.000,2606.000,198.053
286,38_D11_her2mb_br223-1.nd2:2199-0441,144.918,1069.477,515.000,3017.243,189.872
287,38_D11_her2mb_br223-1.nd2:2414-0213,260.683,1498.932,477.000,3410.699,338.870
288,38_D11_her2mb_br223-1.nd2:2395-0126,130.553,1284.979,520.480,4743.796,175.418
289,38_D11_her2mb_br223-1.nd2:2329-0138,143.650,1250.905,503.300,6881.000,196.635
290,38_D11_her2mb_br223-1.nd2:1763-0582,185.055,1103.288,504.000,3102.000,271.384
291,38_D11_her2mb_br223-1.nd2:1263-1823,131.398,1346.666,530.000,3799.000,170.116
292,38_D11_her2mb_br223-1.nd2:1230-1716,111.540,2368.121,573.000,5113.840,146.898
293,38_D11_her2mb_br223-1.nd2:1122-2026,236.600,1315.350,498.000,3428.003,304.590
294,38_D11_her2mb_br223-1.nd2:1032-2042,245.473,903.690,500.340,2507.400,329.404
295,38_D11_her2mb_br223-1.nd2:0589-2682,86.190,1201.473,521.000,2909.000,111.864
