 ,Label,Area,Mean,Min,Max,Length
181,35_C11_igf1r_bmpr211m2-1.nd2:2137-0288,410.691,908.558,461.000,2555.240,560.570
182,35_C11_igf1r_bmpr211m2-1.nd2:2069-0071,114.926,561.679,483.000,1287.000,154.742
183,35_C11_igf1r_bmpr211m2-1.nd2:1972-0218,150.840,947.679,472.000,4192.650,198.379
184,35_C11_igf1r_bmpr211m2-1.nd2:1366-0637,151.685,1211.395,526.000,3765.080,215.560
185,35_C11_igf1r_bmpr211m2-1.nd2:1332-0621,196.473,757.224,534.000,1621.920,257.862
186,35_C11_igf1r_bmpr211m2-1.nd2:1789-0476,152.108,1026.651,484.700,4064.000,208.928
187,35_C11_igf1r_bmpr211m2-1.nd2:1671-0764,187.600,1087.113,519.000,3417.440,250.203
188,35_C11_igf1r_bmpr211m2-1.nd2:2094-0927,354.496,1901.610,543.000,10501.590,457.827
189,35_C11_igf1r_bmpr211m2-1.nd2:2456-0739,150.840,2188.279,567.000,4342.682,217.424
190,35_C11_igf1r_bmpr211m2-1.nd2:2023-0732,339.707,914.783,505.000,4985.000,472.974
191,35_C11_igf1r_bmpr211m2-1.nd2:2312-0374,237.880,1247.590,492.000,6340.240,328.908
192,35_C11_igf1r_bmpr211m2-1.nd2:2534-0268,169.431,1154.568,461.000,3727.000,218.900
193,35_C11_igf1r_bmpr211m2-1.nd2:3183-0118,133.939,934.917,493.440,5790.000,177.894
194,35_C11_igf1r_bmpr211m2-1.nd2:3403-0231,204.078,1963.418,549.530,13016.000,288.811
195,35_C11_igf1r_bmpr211m2-1.nd2:3421-0273,156.333,2394.100,506.402,21235.000,230.591
196,35_C11_igf1r_bmpr211m2-1.nd2:3461-0295,159.291,1102.157,0.000,7621.000,229.403
197,35_C11_igf1r_bmpr211m2-1.nd2:3414-0023,136.897,1014.437,460.762,4948.990,189.262
198,35_C11_igf1r_bmpr211m2-1.nd2:3516-0138,63.801,1495.962,460.440,3858.000,92.586
199,35_C11_igf1r_bmpr211m2-1.nd2:3556-0486,109.856,990.863,443.000,5379.020,148.422
200,35_C11_igf1r_bmpr211m2-1.nd2:3563-0471,60.421,1370.094,500.000,6112.040,79.445
201,35_C11_igf1r_bmpr211m2-1.nd2:3529-0416,109.433,859.424,0.000,3191.250,152.334
202,35_C11_igf1r_bmpr211m2-1.nd2:3173-0566,377.734,1500.142,467.000,5692.000,506.838
203,35_C11_igf1r_bmpr211m2-1.nd2:3458-0354,163.938,1078.327,467.000,4429.000,231.524
204,35_C11_igf1r_bmpr211m2-1.nd2:2947-0581,185.910,1470.918,547.000,4674.000,273.992
205,35_C11_igf1r_bmpr211m2-1.nd2:3493-1125,162.671,2246.724,529.380,10195.970,210.852
206,35_C11_igf1r_bmpr211m2-1.nd2:3534-1008,103.095,872.412,0.000,4689.438,142.529
207,35_C11_igf1r_bmpr211m2-1.nd2:3275-0940,208.303,953.622,513.890,4787.000,300.080
208,35_C11_igf1r_bmpr211m2-1.nd2:3160-0667,278.019,726.897,489.000,2569.000,368.478
209,35_C11_igf1r_bmpr211m2-1.nd2:2803-0342,284.780,1315.642,504.000,3809.200,428.606
210,35_C11_igf1r_bmpr211m2-1.nd2:2214-0344,102.673,1348.678,465.000,5000.000,138.162
211,35_C11_igf1r_bmpr211m2-1.nd2:2002-0326,142.390,1640.051,496.000,5323.000,199.020
212,35_C11_igf1r_bmpr211m2-1.nd2:2397-0381,72.251,1453.608,519.200,4276.080,100.406
213,35_C11_igf1r_bmpr211m2-1.nd2:2872-0392,475.759,1183.307,503.500,6221.851,693.045
214,35_C11_igf1r_bmpr211m2-1.nd2:3306-0419,234.922,994.229,474.840,6475.000,333.543
215,35_C11_igf1r_bmpr211m2-1.nd2:3359-0434,115.771,1057.069,491.000,4823.000,164.098
216,35_C11_igf1r_bmpr211m2-1.nd2:2775-0461,205.768,1418.084,515.520,5548.000,270.056
217,35_C11_igf1r_bmpr211m2-1.nd2:3085-0438,139.432,2988.538,625.450,9223.000,199.579
218,35_C11_igf1r_bmpr211m2-1.nd2:2685-0533,449.986,1190.655,494.920,5730.000,648.410
219,35_C11_igf1r_bmpr211m2-1.nd2:2717-0469,294.498,1294.395,507.890,3626.000,438.847
220,35_C11_igf1r_bmpr211m2-1.nd2:2261-0529,291.962,1989.159,552.300,6768.140,425.496
221,35_C11_igf1r_bmpr211m2-1.nd2:2537-0547,331.257,1412.880,515.000,6111.570,459.228
222,35_C11_igf1r_bmpr211m2-1.nd2:2377-0576,87.885,1380.014,559.988,3224.720,124.875
223,35_C11_igf1r_bmpr211m2-1.nd2:2086-0819,176.192,1104.606,502.000,6653.000,227.811
224,35_C11_igf1r_bmpr211m2-1.nd2:2720-0944,399.705,2257.906,513.080,9212.540,567.031
225,35_C11_igf1r_bmpr211m2-1.nd2:2790-0760,366.326,2702.188,511.600,13938.000,517.365
226,35_C11_igf1r_bmpr211m2-1.nd2:2737-0877,66.758,1968.118,517.000,4903.000,90.200
227,35_C11_igf1r_bmpr211m2-1.nd2:2778-0771,173.234,1585.728,538.500,5958.840,258.550
228,35_C11_igf1r_bmpr211m2-1.nd2,136.052,1554.869,524.000,7976.660,195.351
229,35_C11_igf1r_bmpr211m2-1.nd2:2693-0732,136.052,1554.869,524.000,7976.660,195.351
230,35_C11_igf1r_bmpr211m2-1.nd2:2627-0651,295.343,1558.548,500.000,7695.000,421.378
231,35_C11_igf1r_bmpr211m2-1.nd2:2530-0651,81.124,1725.612,557.533,3146.880,108.534
232,35_C11_igf1r_bmpr211m2-1.nd2:2516-0664,132.672,1280.051,529.000,4153.170,191.325
233,35_C11_igf1r_bmpr211m2-1.nd2:2197-0759,244.218,1701.321,528.000,5124.000,335.126
234,35_C11_igf1r_bmpr211m2-1.nd2:1791-0864,118.306,1187.361,525.280,3163.000,174.087
235,35_C11_igf1r_bmpr211m2-1.nd2:1941-0877,74.786,1009.887,542.340,2879.000,103.506
236,35_C11_igf1r_bmpr211m2-1.nd2:1966-0886,92.532,1857.727,516.250,11148.720,132.813
237,35_C11_igf1r_bmpr211m2-1.nd2:1972-0874,91.687,1302.115,549.000,11412.920,136.485
238,35_C11_igf1r_bmpr211m2-1.nd2:2034-1040,149.150,1854.030,477.000,5808.120,197.913
239,35_C11_igf1r_bmpr211m2-1.nd2:1968-1080,211.261,852.237,502.000,2506.000,295.202
240,35_C11_igf1r_bmpr211m2-1.nd2:1888-1222,129.292,945.086,531.000,3268.000,166.879
241,35_C11_igf1r_bmpr211m2-1.nd2:2096-1042,353.651,1400.868,516.910,5628.000,483.502
242,35_C11_igf1r_bmpr211m2-1.nd2:2446-0948,168.586,856.801,508.000,3990.000,234.677
243,35_C11_igf1r_bmpr211m2-1.nd2:2484-0975,81.124,667.274,512.709,1095.000,113.685
244,35_C11_igf1r_bmpr211m2-1.nd2:2593-0964,46.055,880.972,538.350,2221.439,67.426
245,35_C11_igf1r_bmpr211m2-1.nd2:2973-1303,570.404,1184.793,491.000,10039.000,754.828
246,35_C11_igf1r_bmpr211m2-1.nd2:1899-1340,89.152,1711.787,591.000,4910.150,125.777
247,35_C11_igf1r_bmpr211m2-1.nd2:2575-1137,163.938,1207.142,497.000,4349.630,231.720
248,35_C11_igf1r_bmpr211m2-1.nd2:2339-1117,381.960,900.468,480.440,3335.000,532.254
249,35_C11_igf1r_bmpr211m2-1.nd2:2349-1135,279.709,1134.382,472.000,4432.000,386.442
250,35_C11_igf1r_bmpr211m2-1.nd2:2572-1077,161.403,805.311,500.660,2208.000,230.341
251,35_C11_igf1r_bmpr211m2-1.nd2:2875-1177,234.922,2217.846,502.940,11903.271,333.094
252,35_C11_igf1r_bmpr211m2-1.nd2:2750-1287,264.499,1592.635,493.000,10576.000,353.657
253,35_C11_igf1r_bmpr211m2-1.nd2:2206-1214,172.389,874.856,504.000,3381.340,234.492
254,35_C11_igf1r_bmpr211m2-1.nd2:2352-1260,183.374,1805.711,495.000,6201.000,232.704
255,35_C11_igf1r_bmpr211m2-1.nd2:2299-1363,162.671,829.804,525.074,4357.910,224.104
256,35_C11_igf1r_bmpr211m2-1.nd2:2454-1525,280.132,1200.087,505.000,7292.360,380.133
257,35_C11_igf1r_bmpr211m2-1.nd2:2538-1686,201.543,2090.834,563.000,5247.170,291.343
258,35_C11_igf1r_bmpr211m2-1.nd2:2878-1481,267.034,1486.475,481.800,8767.400,376.313
259,35_C11_igf1r_bmpr211m2-1.nd2:3446-1620,213.796,1169.752,0.000,16958.000,280.389
260,35_C11_igf1r_bmpr211m2-1.nd2:3138-1290,222.669,1005.572,480.000,5130.510,313.283
261,35_C11_igf1r_bmpr211m2-1.nd2:2143-1495,325.342,1892.589,518.000,9026.000,454.843
262,35_C11_igf1r_bmpr211m2-1.nd2:2289-2058,292.807,1632.230,515.000,12917.800,414.305
263,35_C11_igf1r_bmpr211m2-1.nd2:1941-1345,147.460,1575.322,518.000,4820.000,220.303
264,35_C11_igf1r_bmpr211m2-1.nd2:2063-1314,109.011,3404.816,552.000,35948.000,145.469
265,35_C11_igf1r_bmpr211m2-1.nd2:1899-1266,105.208,911.191,519.592,2349.000,156.342
266,35_C11_igf1r_bmpr211m2-1.nd2:1949-1287,74.364,1180.146,507.000,6631.000,103.928
267,35_C11_igf1r_bmpr211m2-1.nd2:1117-0506,144.502,1670.631,533.807,4467.208,201.787
268,35_C11_igf1r_bmpr211m2-1.nd2:2191-1358,68.449,1947.219,540.600,6332.000,99.477
269,35_C11_igf1r_bmpr211m2-1.nd2:1928-1681,225.627,1394.394,506.000,4758.240,297.771
270,35_C11_igf1r_bmpr211m2-1.nd2:2039-1648,158.868,1518.127,496.850,4034.160,217.602
271,35_C11_igf1r_bmpr211m2-1.nd2:1811-1533,114.081,1481.685,540.520,5554.000,149.111
272,35_C11_igf1r_bmpr211m2-1.nd2:1764-1716,74.364,1523.413,530.160,4178.000,99.484
273,35_C11_igf1r_bmpr211m2-1.nd2:1198-2086,162.671,830.382,452.000,2641.652,227.593
274,35_C11_igf1r_bmpr211m2-1.nd2:0894-2209,82.392,1641.813,718.360,3761.000,113.973
275,35_C11_igf1r_bmpr211m2-1.nd2:1000-2214,81.547,752.906,512.290,2193.000,113.192
276,35_C11_igf1r_bmpr211m2-1.nd2:1009-2234,103.518,1209.407,466.000,3842.000,139.995
277,35_C11_igf1r_bmpr211m2-1.nd2:1148-2206,190.980,1612.463,493.000,11202.000,250.200
278,35_C11_igf1r_bmpr211m2-1.nd2:1352-2068,90.842,735.796,489.000,2058.000,126.862
279,35_C11_igf1r_bmpr211m2-1.nd2:1540-1943,76.899,571.427,484.600,775.000,101.057
280,35_C11_igf1r_bmpr211m2-1.nd2:2036-1869,204.078,1212.292,500.380,4110.840,302.037
