 ,Label,Area,Mean,Min,Max,Length
57,23_B02_ctrl-3.nd2:0578-1986,40.985,5451.331,541.000,17191.369,57.654
58,23_B02_ctrl-3.nd2:0912-1492,160.136,1715.254,516.000,3818.000,215.774
59,23_B02_ctrl-3.nd2:1130-1047,76.054,1490.849,486.000,4318.800,93.545
60,23_B02_ctrl-3.nd2:1214-0934,47.322,748.368,538.000,2197.000,66.564
61,23_B02_ctrl-3.nd2:0624-2242,184.642,782.962,476.000,8193.320,241.009
62,23_B02_ctrl-3.nd2:0777-1908,137.320,3730.800,493.000,8090.000,175.638
63,23_B02_ctrl-3.nd2:1278-0927,189.290,2177.218,490.000,13064.000,270.188
64,23_B02_ctrl-3.nd2:1490-1265,552.658,1648.648,480.290,11482.000,744.705
65,23_B02_ctrl-3.nd2:0920-1686,190.557,1690.661,515.000,6070.000,258.373
66,23_B02_ctrl-3.nd2:0899-1850,115.348,1239.039,525.780,2892.014,164.947
67,23_B02_ctrl-3.nd2:0967-1690,221.401,1688.677,507.000,5513.333,304.087
68,23_B02_ctrl-3.nd2:0165-1017,130.559,1306.282,518.290,14287.670,195.811
69,23_B02_ctrl-3.nd2:1247-1333,141.967,2637.592,511.520,6307.000,189.542
70,23_B02_ctrl-3.nd2:1335-1115,192.670,2109.762,504.000,10432.000,273.153
71,23_B02_ctrl-3.nd2:1651-1425,221.824,1756.221,503.070,8247.000,291.901
72,23_B02_ctrl-3.nd2:1603-1172,234.922,1098.376,507.000,7784.000,307.399
73,23_B02_ctrl-3.nd2:1550-1104,100.983,1084.057,480.000,3540.380,128.827
74,23_B02_ctrl-3.nd2:1583-0960,184.642,1122.502,531.000,8149.000,250.902
75,23_B02_ctrl-3.nd2:1728-0804,313.511,1294.673,523.000,10823.220,396.457
76,23_B02_ctrl-3.nd2:1943-0696,238.725,2947.485,486.000,12620.000,294.501
77,23_B02_ctrl-3.nd2:1273-1420,46.900,8468.298,761.000,26080.000,61.838
78,23_B02_ctrl-3.nd2:2111-0240,294.075,1957.373,506.000,7486.000,399.521
79,23_B02_ctrl-3.nd2:1963-0076,74.786,1285.674,0.000,5192.000,93.245
80,23_B02_ctrl-3.nd2:2076-0094,87.462,3584.352,500.000,10569.000,105.976
81,23_B02_ctrl-3.nd2:1966-0188,239.147,2930.214,591.000,10577.600,291.963
82,23_B02_ctrl-3.nd2,157.178,2917.591,534.890,13616.000,211.567
83,23_B02_ctrl-3.nd2:1993-0524,157.178,2917.591,534.890,13616.000,211.567
84,23_B02_ctrl-3.nd2:1705-0959,100.560,1792.689,535.000,13986.000,142.974
85,23_B02_ctrl-3.nd2:1277-1659,87.462,7303.793,618.000,25060.119,127.302
86,23_B02_ctrl-3.nd2:1502-1803,227.739,1524.777,532.000,5919.000,313.184
87,23_B02_ctrl-3.nd2:2179-0668,188.445,1655.351,541.740,7128.450,241.801
88,23_B02_ctrl-3.nd2:1806-0857,253.936,912.671,500.600,2619.000,311.937
89,23_B02_ctrl-3.nd2:2019-0767,342.243,1435.335,515.000,10179.000,447.607
90,23_B02_ctrl-3.nd2:1596-1523,118.729,999.578,502.060,3365.000,155.982
91,23_B02_ctrl-3.nd2:2093-1300,159.713,2199.369,533.176,9223.080,209.488
92,23_B02_ctrl-3.nd2:2539-0613,275.907,3639.136,518.930,16613.961,387.718
93,23_B02_ctrl-3.nd2:2416-0118,197.740,2432.993,504.000,12320.000,284.257
94,23_B02_ctrl-3.nd2:2385-0221,148.728,1204.684,496.000,2682.450,188.240
95,23_B02_ctrl-3.nd2:2592-0564,223.936,1927.183,558.000,4896.840,305.369
96,23_B02_ctrl-3.nd2:2311-0686,109.011,3340.496,638.000,7995.000,153.914
97,23_B02_ctrl-3.nd2:0770-2337,76.476,1165.970,533.000,4147.000,100.403
