 ,Label,Area,Mean,Min,Max,Length
454,29_C05_trka_act104-1.nd2:2745-2559,147.883,1509.224,492.000,5531.562,206.207
455,29_C05_trka_act104-1.nd2:2625-2604,99.715,785.908,527.170,2408.854,151.021
456,29_C05_trka_act104-1.nd2:2687-2657,62.956,850.182,518.000,2978.304,88.829
457,29_C05_trka_act104-1.nd2:2745-2728,229.429,1311.440,514.910,4508.080,336.473
458,29_C05_trka_act104-1.nd2:2765-2812,97.602,1535.190,508.000,5310.709,136.522
459,29_C05_trka_act104-1.nd2:2647-2272,60.421,1223.060,529.000,2412.000,83.751
460,29_C05_trka_act104-1.nd2:2635-1979,74.364,1292.873,489.000,3805.000,109.303
461,29_C05_trka_act104-1.nd2:2518-1906,129.292,747.445,502.040,3539.000,176.139
462,29_C05_trka_act104-1.nd2:2822-1996,174.924,828.379,495.000,3012.580,247.296
463,29_C05_trka_act104-1.nd2:2867-1971,142.390,706.246,485.120,2084.000,204.396
464,29_C05_trka_act104-1.nd2:2778-2252,248.020,1280.811,497.640,6420.000,355.260
465,29_C05_trka_act104-1.nd2:2882-2429,160.558,1351.540,517.000,38965.691,237.205
466,29_C05_trka_act104-1.nd2:2986-2484,208.303,1135.236,546.000,7386.417,295.774
467,29_C05_trka_act104-1.nd2:3038-2572,243.372,1439.220,516.877,5306.908,353.820
468,29_C05_trka_act104-1.nd2:2720-1813,74.364,781.237,528.000,2350.322,107.517
469,29_C05_trka_act104-1.nd2:3413-1824,174.079,881.400,503.150,3950.000,255.583
470,29_C05_trka_act104-1.nd2:3542-1921,112.813,862.782,520.156,1904.860,160.544
471,29_C05_trka_act104-1.nd2:3546-2071,55.773,581.661,471.840,758.807,79.949
472,29_C05_trka_act104-1.nd2:1739-1725,140.277,889.177,511.200,4376.000,196.196
473,29_C05_trka_act104-1.nd2:1793-1866,73.519,931.782,513.480,2927.000,100.202
474,29_C05_trka_act104-1.nd2,79.434,901.759,522.000,2519.353,107.890
475,29_C05_trka_act104-1.nd2:1488-2617,79.434,901.759,522.000,2519.353,107.890
476,29_C05_trka_act104-1.nd2:1327-2690,86.617,1397.547,569.000,6260.550,112.881
