 ,Label,Area,Mean,Min,Max,Length
403,27_C03_egfrc_act104-1.nd2:3026-2111,157.601,2583.325,538.249,8507.080,236.781
404,27_C03_egfrc_act104-1.nd2:2301-1981,199.430,825.861,520.026,3231.300,295.253
405,27_C03_egfrc_act104-1.nd2:2437-1818,86.194,1072.094,544.680,2654.855,115.692
406,27_C03_egfrc_act104-1.nd2:2384-1628,128.447,893.869,554.720,1841.061,183.966
407,27_C03_egfrc_act104-1.nd2:2501-1550,103.518,747.736,542.000,1360.743,143.924
408,27_C03_egfrc_act104-1.nd2:2400-1845,127.179,907.961,467.000,2744.000,171.453
409,27_C03_egfrc_act104-1.nd2:2382-2149,214.218,1002.998,515.000,3014.360,313.110
410,27_C03_egfrc_act104-1.nd2:2461-2219,198.163,967.377,492.520,6381.904,284.752
411,27_C03_egfrc_act104-1.nd2:2637-0960,68.449,1151.987,540.160,3390.360,97.442
412,27_C03_egfrc_act104-1.nd2:2507-1605,168.164,860.011,553.033,1839.000,242.901
413,27_C03_egfrc_act104-1.nd2,54.928,690.454,514.550,1042.632,76.706
414,27_C03_egfrc_act104-1.nd2:2660-1735,54.928,690.454,514.550,1042.632,76.706
415,27_C03_egfrc_act104-1.nd2:2599-1823,114.081,860.679,486.410,1826.203,165.604
416,27_C03_egfrc_act104-1.nd2:3008-1870,362.946,1150.824,499.000,6041.040,526.712
417,27_C03_egfrc_act104-1.nd2:3284-1884,112.391,1132.784,508.650,5299.040,166.754
418,27_C03_egfrc_act104-1.nd2:3286-1834,212.951,669.092,522.230,1543.019,320.278
419,27_C03_egfrc_act104-1.nd2:3554-1755,149.573,723.348,482.000,3728.485,205.259
420,27_C03_egfrc_act104-1.nd2:2678-1660,52.815,1136.607,527.000,3442.340,78.338
421,27_C03_egfrc_act104-1.nd2:2963-1680,139.010,2182.027,520.000,9274.839,207.223
422,27_C03_egfrc_act104-1.nd2:3517-2114,84.082,592.540,472.820,915.000,126.645
423,27_C03_egfrc_act104-1.nd2:3453-2158,171.121,1290.138,0.000,5062.666,249.934
424,27_C03_egfrc_act104-1.nd2:3519-1936,101.828,1024.671,0.000,3156.640,153.651
425,27_C03_egfrc_act104-1.nd2:3573-1972,57.040,1924.446,0.000,3710.000,83.543
426,27_C03_egfrc_act104-1.nd2:3058-1736,142.390,2724.694,580.020,9953.103,203.832
427,27_C03_egfrc_act104-1.nd2:3056-1780,118.729,1705.975,521.000,5766.000,174.433
428,27_C03_egfrc_act104-1.nd2:2615-1948,128.869,1338.782,563.700,2734.106,183.128
429,27_C03_egfrc_act104-1.nd2:2758-1836,91.265,736.526,522.107,1517.851,135.845
430,27_C03_egfrc_act104-1.nd2:2659-2703,125.066,703.919,501.540,2158.660,175.322
431,27_C03_egfrc_act104-1.nd2:2793-2699,101.405,1046.513,489.000,6253.067,141.108
432,27_C03_egfrc_act104-1.nd2:2678-2569,45.632,883.959,512.000,2506.000,63.827
433,27_C03_egfrc_act104-1.nd2:2830-2356,171.121,857.955,518.000,2871.650,248.396
434,27_C03_egfrc_act104-1.nd2:2698-2455,75.631,1379.259,518.270,5448.000,108.888
435,27_C03_egfrc_act104-1.nd2:2975-2274,285.625,932.485,493.600,6298.000,429.361
436,27_C03_egfrc_act104-1.nd2:3219-2329,155.910,2980.121,559.000,8429.000,226.680
437,27_C03_egfrc_act104-1.nd2:3140-2371,72.674,4296.235,554.828,16668.279,102.085
438,27_C03_egfrc_act104-1.nd2:3135-1936,67.181,1399.373,505.240,3463.880,94.518
439,27_C03_egfrc_act104-1.nd2:3099-1371,55.773,2011.006,536.325,6466.373,81.694
440,27_C03_egfrc_act104-1.nd2:2575-2284,170.699,776.248,511.120,2970.841,253.375
441,27_C03_egfrc_act104-1.nd2:3439-2690,60.421,584.101,511.000,1246.570,87.094
442,27_C03_egfrc_act104-1.nd2:3564-2655,87.462,728.060,487.180,1450.812,125.921
443,27_C03_egfrc_act104-1.nd2:3599-2675,63.801,855.142,496.000,2160.760,91.392
444,27_C03_egfrc_act104-1.nd2:3606-2698,54.505,947.593,536.150,1942.000,77.377
445,27_C03_egfrc_act104-1.nd2:3578-2191,56.195,1423.685,503.000,3704.000,77.452
446,27_C03_egfrc_act104-1.nd2:2820-2036,79.857,815.287,514.000,1550.000,109.527
447,27_C03_egfrc_act104-1.nd2:2602-2151,62.533,922.877,629.660,1224.891,88.770
448,27_C03_egfrc_act104-1.nd2:2607-1548,45.210,1069.246,533.000,2117.000,61.739
449,27_C03_egfrc_act104-1.nd2:2670-1218,49.435,848.050,520.300,1769.444,72.357
450,27_C03_egfrc_act104-1.nd2:2773-0947,125.489,703.896,507.840,1905.246,180.409
