 ,Label,Area,Mean,Min,Max,Length
198,40_D09_trka_br223-1.nd2:0855-2534,132.672,1290.285,506.000,3009.000,179.299
199,40_D09_trka_br223-1.nd2:0849-2610,157.601,1036.054,502.000,3049.000,222.155
200,40_D09_trka_br223-1.nd2:0564-2796,115.771,1036.723,571.000,2170.610,150.433
201,40_D09_trka_br223-1.nd2:1033-3304,256.893,1647.877,532.678,4758.240,352.016
202,40_D09_trka_br223-1.nd2:0718-3288,166.896,1242.536,549.000,4583.000,220.197
203,40_D09_trka_br223-1.nd2:0919-3126,57.885,1733.887,503.000,6549.000,71.221
204,40_D09_trka_br223-1.nd2:0852-3160,89.152,822.022,500.550,2492.615,122.626
205,40_D09_trka_br223-1.nd2:1027-3146,54.505,4259.129,555.000,11599.000,65.456
206,40_D09_trka_br223-1.nd2:1157-3144,358.721,1829.092,502.000,11833.900,492.237
207,40_D09_trka_br223-1.nd2:0930-3216,51.970,1407.744,557.950,6586.000,68.714
208,40_D09_trka_br223-1.nd2:1005-3211,55.773,1716.357,544.000,4787.374,80.138
209,40_D09_trka_br223-1.nd2:0920-3283,161.826,1009.711,506.000,3858.180,221.977
210,40_D09_trka_br223-1.nd2:1190-3190,109.433,1690.671,564.000,5915.000,144.214
211,40_D09_trka_br223-1.nd2:1177-3328,152.953,1083.979,479.000,3532.100,226.748
212,40_D09_trka_br223-1.nd2:1240-3201,129.292,1103.298,506.000,3195.000,167.344
213,40_D09_trka_br223-1.nd2:1197-3524,61.688,1344.607,535.000,2384.750,85.668
214,40_D09_trka_br223-1.nd2:1237-3431,109.433,983.601,545.000,3304.959,146.472
215,40_D09_trka_br223-1.nd2:1415-3359,76.899,1140.836,507.000,3606.430,109.327
216,40_D09_trka_br223-1.nd2:0855-2782,257.316,1271.145,465.000,6538.000,367.056
217,40_D09_trka_br223-1.nd2:1300-1818,480.407,962.464,503.080,3868.470,678.733
218,40_D09_trka_br223-1.nd2:1212-3598,35.914,834.954,551.000,1760.000,48.744
219,40_D09_trka_br223-1.nd2:1513-3484,253.513,1986.988,495.920,8118.000,345.562
220,40_D09_trka_br223-1.nd2:1673-3474,136.052,1636.213,521.420,6725.079,188.318
221,40_D09_trka_br223-1.nd2:1778-3488,183.797,1222.779,483.000,3999.000,269.052
222,40_D09_trka_br223-1.nd2:1618-3604,114.926,1704.521,632.000,7114.000,160.818
223,40_D09_trka_br223-1.nd2:1794-3566,144.925,908.711,543.000,2387.000,191.241
224,40_D09_trka_br223-1.nd2:1868-3586,98.025,1074.490,502.000,2431.562,137.232
225,40_D09_trka_br223-1.nd2:2001-3579,87.039,3323.275,564.000,8172.700,116.525
226,40_D09_trka_br223-1.nd2:1209-1735,228.584,1653.569,506.000,6356.000,329.444
227,40_D09_trka_br223-1.nd2:1388-1679,163.938,1855.774,482.000,10568.000,228.986
228,40_D09_trka_br223-1.nd2:0826-2329,55.350,840.048,536.000,1390.000,77.240
229,40_D09_trka_br223-1.nd2:0754-2381,95.490,900.932,506.000,6961.000,128.013
230,40_D09_trka_br223-1.nd2:0784-2359,186.755,954.319,479.000,2648.000,262.793
231,40_D09_trka_br223-1.nd2:1402-2770,310.131,961.492,482.000,4377.000,439.163
232,40_D09_trka_br223-1.nd2:0995-2822,140.700,1562.106,513.640,4441.000,200.777
233,40_D09_trka_br223-1.nd2:1655-2697,178.727,761.729,519.960,3171.000,243.273
234,40_D09_trka_br223-1.nd2:1042-2727,114.503,885.312,517.000,1890.000,162.927
235,40_D09_trka_br223-1.nd2:0721-2753,89.152,1766.722,548.100,5116.980,116.997
236,40_D09_trka_br223-1.nd2:1020-2057,120.419,1252.187,506.903,2405.320,148.102
237,40_D09_trka_br223-1.nd2:0895-1994,85.772,1150.324,488.000,3131.000,107.354
238,40_D09_trka_br223-1.nd2:0826-1971,84.082,840.401,488.000,2899.969,109.156
239,40_D09_trka_br223-1.nd2:0917-2235,72.674,1298.337,501.000,5247.370,100.165
240,40_D09_trka_br223-1.nd2:1094-1981,270.836,1191.226,519.000,3113.000,377.882
241,40_D09_trka_br223-1.nd2:1919-3289,178.304,972.950,495.320,3431.594,233.069
242,40_D09_trka_br223-1.nd2:2306-3263,285.202,1370.223,502.000,6222.000,391.024
243,40_D09_trka_br223-1.nd2:1227-2224,333.370,943.119,480.000,4570.640,482.492
244,40_D09_trka_br223-1.nd2:1114-1576,153.798,1767.364,615.750,3684.000,203.493
245,40_D09_trka_br223-1.nd2:0971-1631,107.320,1516.480,517.000,3226.273,141.740
246,40_D09_trka_br223-1.nd2:0910-1285,74.786,823.263,519.000,1920.000,95.047
247,40_D09_trka_br223-1.nd2:0649-1039,100.983,804.481,534.000,1667.308,137.359
248,40_D09_trka_br223-1.nd2:0801-1437,65.491,840.453,512.000,1990.920,94.481
249,40_D09_trka_br223-1.nd2:0789-1576,90.420,1121.019,494.000,2736.820,132.265
250,40_D09_trka_br223-1.nd2:0869-1536,53.238,982.618,525.800,2060.200,80.014
251,40_D09_trka_br223-1.nd2:1037-1468,38.027,1096.583,591.000,3556.760,49.712
