 ,Label,Area,Mean,Min,Max,Length
213,56_E08_br223_egfrc-1.nd2:2321-3324,154.322,6086.431,587.780,19864.000,197.885
214,56_E08_br223_egfrc-1.nd2:1816-3439,336.893,2602.748,514.000,15772.670,476.193
215,56_E08_br223_egfrc-1.nd2:2963-2857,128.601,3712.776,487.000,17347.000,181.160
216,56_E08_br223_egfrc-1.nd2:3233-2738,194.799,2447.476,447.230,13641.000,254.855
217,56_E08_br223_egfrc-1.nd2:2738-3593,179.620,6588.203,538.000,22833.000,251.091
218,56_E08_br223_egfrc-1.nd2:2532-3175,132.396,1220.619,493.000,7075.658,177.127
219,56_E08_br223_egfrc-1.nd2:2787-3294,107.097,788.360,534.000,1547.000,139.686
220,56_E08_br223_egfrc-1.nd2:2835-3043,53.549,1618.536,500.360,5205.000,68.041
221,56_E08_br223_egfrc-1.nd2:2722-2031,72.101,1145.813,534.000,2668.000,87.479
222,56_E08_br223_egfrc-1.nd2:2589-2211,63.247,910.078,525.000,2849.280,84.012
223,56_E08_br223_egfrc-1.nd2:2715-2194,69.150,880.426,556.230,1924.000,87.444
224,56_E08_br223_egfrc-1.nd2:3476-2665,111.736,3010.456,483.000,18818.525,147.975
225,56_E08_br223_egfrc-1.nd2:3536-2569,118.904,941.170,442.370,3247.730,153.693
226,56_E08_br223_egfrc-1.nd2:3424-2995,58.187,1168.046,524.340,2802.000,73.629
227,56_E08_br223_egfrc-1.nd2:3424-3155,64.511,1378.302,526.000,3182.000,80.014
228,56_E08_br223_egfrc-1.nd2:3360-3085,86.437,873.819,491.000,2964.000,112.528
229,56_E08_br223_egfrc-1.nd2:3201-3261,60.717,1041.240,534.000,2213.000,76.677
230,56_E08_br223_egfrc-1.nd2:3341-3349,150.527,1436.021,461.000,6001.080,188.868
231,56_E08_br223_egfrc-1.nd2:3276-3363,174.139,1254.548,478.540,5054.138,232.190
232,56_E08_br223_egfrc-1.nd2:3368-3529,37.948,3101.093,488.000,8277.000,47.976
233,56_E08_br223_egfrc-1.nd2:3452-3534,48.489,2216.541,785.800,4669.000,69.083
234,56_E08_br223_egfrc-1.nd2:3511-3491,122.698,1057.194,448.000,4014.920,162.026
235,56_E08_br223_egfrc-1.nd2:2412-0155,177.934,825.587,469.000,2305.590,240.675
236,56_E08_br223_egfrc-1.nd2:2675-2362,82.221,723.890,531.000,1419.750,118.417
237,56_E08_br223_egfrc-1.nd2:2482-2389,94.870,1195.497,519.200,3983.440,128.998
238,56_E08_br223_egfrc-1.nd2:1986-3343,122.277,996.736,466.000,2436.780,169.905
239,56_E08_br223_egfrc-1.nd2:0203-2047,72.523,1224.371,481.000,5373.000,92.478
240,56_E08_br223_egfrc-1.nd2:0496-3476,27.828,5105.129,1426.000,8121.200,40.947
241,56_E08_br223_egfrc-1.nd2:1821-2777,61.982,2426.455,501.970,12113.000,92.405
242,56_E08_br223_egfrc-1.nd2:1815-2617,123.542,943.916,535.000,2038.000,181.243
243,56_E08_br223_egfrc-1.nd2:0368-0760,112.579,1074.100,593.320,3093.000,146.491
244,56_E08_br223_egfrc-1.nd2:2194-1983,63.247,719.136,482.000,1244.000,79.707
245,56_E08_br223_egfrc-1.nd2:2657-2762,114.265,856.944,507.780,7890.000,163.315
246,56_E08_br223_egfrc-1.nd2:0613-2164,96.556,878.422,496.000,2391.000,136.032
247,56_E08_br223_egfrc-1.nd2:1956-1598,50.176,940.349,487.000,2178.000,62.340
248,56_E08_br223_egfrc-1.nd2:1853-1874,38.791,1282.668,786.000,2133.980,55.500
249,56_E08_br223_egfrc-1.nd2:0110-2232,87.280,780.918,483.960,1686.000,110.252
250,56_E08_br223_egfrc-1.nd2:2014-2564,62.825,873.987,502.000,1652.760,95.590
