 ,Label,Area,Mean,Min,Max,Length
57,21_B04_br223_egfrc-1.nd2:3048-0078,85.172,3502.062,549.000,7825.240,109.886
58,21_B04_br223_egfrc-1.nd2:0727-2750,148.419,1304.474,522.096,3471.000,199.958
59,21_B04_br223_egfrc-1.nd2:0909-2573,107.097,1175.258,508.000,2886.450,141.146
60,21_B04_br223_egfrc-1.nd2:1282-2931,240.759,1604.240,490.000,13367.200,308.466
61,21_B04_br223_egfrc-1.nd2:3405-0812,271.117,1274.120,473.600,5403.000,357.602
62,21_B04_br223_egfrc-1.nd2:3002-0929,485.312,1892.957,471.000,13923.824,614.637
63,21_B04_br223_egfrc-1.nd2:2722-1202,128.601,2900.719,486.000,11384.000,152.709
64,21_B04_br223_egfrc-1.nd2:2683-1205,115.109,2228.149,558.000,8692.000,143.456
65,21_B04_br223_egfrc-1.nd2:2695-1290,325.931,1228.944,476.000,9355.000,435.632
66,21_B04_br223_egfrc-1.nd2:2690-2252,593.253,1661.573,497.000,12406.500,754.950
67,21_B04_br223_egfrc-1.nd2:2029-1968,253.408,1214.928,462.000,6148.000,315.609
68,21_B04_br223_egfrc-1.nd2:2870-0298,196.908,902.644,485.000,2151.890,250.279
69,21_B04_br223_egfrc-1.nd2:1521-0208,182.993,1429.503,474.000,6244.360,265.306
70,21_B04_br223_egfrc-1.nd2:1520-0303,193.534,1201.646,496.640,4388.430,271.637
71,21_B04_br223_egfrc-1.nd2:2609-2462,195.221,2469.660,531.000,11931.560,248.556
72,21_B04_br223_egfrc-1.nd2:2655-2450,165.284,2584.854,523.000,8843.000,213.569
73,21_B04_br223_egfrc-1.nd2:1950-2437,247.505,2459.330,502.130,12022.855,311.194
74,21_B04_br223_egfrc-1.nd2:1826-2241,241.602,1328.998,439.000,4936.000,293.584
75,21_B04_br223_egfrc-1.nd2:3324-0446,162.333,2213.262,468.000,14484.000,204.704
76,21_B04_br223_egfrc-1.nd2:3369-0343,341.953,1496.356,404.000,12006.043,437.662
77,21_B04_br223_egfrc-1.nd2:2643-1002,328.882,1905.540,491.000,6260.832,409.909
78,21_B04_br223_egfrc-1.nd2:2860-0789,174.139,1469.822,528.700,3510.400,225.998
