 ,Label,Area,Mean,Min,Max,Length
144,32_C08_br223_igf1r-1.nd2:1708-3299,276.958,2572.051,494.000,14915.680,383.079
145,32_C08_br223_igf1r-1.nd2:0855-3190,334.289,2899.905,483.200,15304.000,473.105
146,32_C08_br223_igf1r-1.nd2:0969-3179,525.251,1363.678,498.000,12413.319,747.309
147,32_C08_br223_igf1r-1.nd2:1616-3408,139.955,1093.672,439.000,6576.960,191.817
148,32_C08_br223_igf1r-1.nd2:0517-3431,83.045,3662.434,523.190,12401.640,117.387
149,32_C08_br223_igf1r-1.nd2:0622-3404,241.970,2689.056,481.000,17191.902,341.706
150,32_C08_br223_igf1r-1.nd2:0717-3288,113.397,1041.685,500.340,2527.000,163.131
151,32_C08_br223_igf1r-1.nd2:1358-3548,80.938,2952.579,455.000,10129.000,112.282
152,32_C08_br223_igf1r-1.nd2:1796-3598,42.998,1196.943,527.880,3370.000,59.529
153,32_C08_br223_igf1r-1.nd2:0664-3438,187.168,2083.815,490.350,16076.180,268.418
154,32_C08_br223_igf1r-1.nd2:1010-3574,77.565,4504.058,0.000,13884.512,110.415
155,32_C08_br223_igf1r-1.nd2:0811-3562,94.006,1679.616,490.102,7181.067,131.611
156,32_C08_br223_igf1r-1.nd2:1007-3521,130.259,1895.986,0.000,16448.742,188.553
157,32_C08_br223_igf1r-1.nd2:1813-3549,141.641,563.407,0.000,893.000,188.870
158,32_C08_br223_igf1r-1.nd2:0131-2297,109.603,2635.108,490.000,12404.520,156.133
159,32_C08_br223_igf1r-1.nd2:0366-0409,179.159,806.629,461.000,2176.000,239.055
160,32_C08_br223_igf1r-1.nd2:0261-0128,68.713,739.861,488.001,2116.000,97.648
161,32_C08_br223_igf1r-1.nd2:0244-2206,102.437,912.706,509.660,2491.308,136.161
162,32_C08_br223_igf1r-1.nd2:0654-1741,150.915,808.053,474.000,1666.610,212.921
163,32_C08_br223_igf1r-1.nd2:1378-2309,94.849,937.818,484.820,3252.606,136.962
164,32_C08_br223_igf1r-1.nd2:1345-2853,160.189,900.804,515.000,3513.680,225.423
165,32_C08_br223_igf1r-1.nd2:3409-1585,384.875,1178.918,429.000,5698.000,532.224
